theta_deg,c2X_position_mm,gap_position_mm,c2X_velocity_mm_per_deg,gap_velocity_mm_per_deg
3.536036036036036023e+01,1.727960017942221782e+01,1.226198909304180162e+01,-4.249950002682186811e-01,1.518677396673984714e-01
3.540540540540540349e+01,1.726048277669516651e+01,1.226883759384500117e+01,-4.238184194720340803e-01,1.522058217041337980e-01
3.545045045045044674e+01,1.724141827345421873e+01,1.227570134057626561e+01,-4.226462593174419302e-01,1.525446593117247007e-01
3.549549549549548999e+01,1.722240647107947353e+01,1.228258036732962388e+01,-4.214784972684683106e-01,1.528842551252551918e-01
3.554054054054054035e+01,1.720344717196294937e+01,1.228947470831805155e+01,-4.203151109317208034e-01,1.532246117904789151e-01
3.558558558558558360e+01,1.718454017950220347e+01,1.229638439787392912e+01,-4.191560780553078014e-01,1.535657319638722151e-01
3.563063063063063396e+01,1.716568529809394050e+01,1.230330947044955714e+01,-4.180013765277621474e-01,1.539076183126889541e-01
3.567567567567567721e+01,1.714688233312774557e+01,1.231024996061761279e+01,-4.168509843769806489e-01,1.542502735150137749e-01
3.572072072072072046e+01,1.712813109097982078e+01,1.231720590307166141e+01,-4.157048797691688113e-01,1.545937002598171128e-01
3.576576576576576372e+01,1.710943137900677158e+01,1.232417733262663440e+01,-4.145630410077957295e-01,1.549379012470096517e-01
3.581081081081080697e+01,1.709078300553945695e+01,1.233116428421933186e+01,-4.134254465325589156e-01,1.552828791874977243e-01
3.585585585585585022e+01,1.707218577987686459e+01,1.233816679290891472e+01,-4.122920749183578426e-01,1.556286368032386014e-01
3.590090090090090058e+01,1.705363951228005703e+01,1.234518489387740203e+01,-4.111629048742764247e-01,1.559751768272960026e-01
3.594594594594594383e+01,1.703514401396614986e+01,1.235221862243017554e+01,-4.100379152425743245e-01,1.563225020038965241e-01
3.599099099099099419e+01,1.701669909710231110e+01,1.235926801399648589e+01,-4.089170849976867528e-01,1.566706150884860649e-01
3.603603603603603744e+01,1.699830457479986734e+01,1.236633310412995534e+01,-4.078003932452344826e-01,1.570195188477860604e-01
3.608108108108108070e+01,1.697996026110838841e+01,1.237341392850908406e+01,-4.066878192210408582e-01,1.573692160598511025e-01
3.612612612612612395e+01,1.696166597100985385e+01,1.238051052293777587e+01,-4.055793422901575185e-01,1.577197095141260608e-01
3.617117117117116720e+01,1.694342152041284422e+01,1.238762292334583393e+01,-4.044749419458999462e-01,1.580710020115038417e-01
3.621621621621621046e+01,1.692522672614681412e+01,1.239475116578948821e+01,-4.033745978088908446e-01,1.584230963643832868e-01
3.626126126126126081e+01,1.690708140595633324e+01,1.240189528645192141e+01,-4.022782896261097862e-01,1.587759953967281812e-01
3.630630630630630407e+01,1.688898537849546955e+01,1.240905532164376979e+01,-4.011859972699549637e-01,1.591297019441249294e-01
3.635135135135135442e+01,1.687093846332211200e+01,1.241623130780367390e+01,-4.000977007373099359e-01,1.594842188538427019e-01
3.639639639639639768e+01,1.685294048089241059e+01,1.242342328149878483e+01,-3.990133801486193121e-01,1.598395489848922491e-01
3.644144144144144093e+01,1.683499125255522699e+01,1.243063127942531310e+01,-3.979330157469727069e-01,1.601956952080861030e-01
3.648648648648648418e+01,1.681709060054662075e+01,1.243785533840904023e+01,-3.968565878971971883e-01,1.605526604060980578e-01
3.653153153153152743e+01,1.679923834798440652e+01,1.244509549540587479e+01,-3.957840770849560541e-01,1.609104474735244261e-01
3.657657657657657069e+01,1.678143431886270776e+01,1.245235178750238347e+01,-3.947154639158567124e-01,1.612690593169444908e-01
3.662162162162162105e+01,1.676367833804658147e+01,1.245962425191632406e+01,-3.936507291145648346e-01,1.616284988549816504e-01
3.666666666666666430e+01,1.674597023126669626e+01,1.246691292599719958e+01,-3.925898535239290554e-01,1.619887690183649809e-01
3.671171171171171466e+01,1.672830982511398901e+01,1.247421784722680549e+01,-3.915328181041083933e-01,1.623498727499915195e-01
3.675675675675675791e+01,1.671069694703443886e+01,1.248153905321976787e+01,-3.904796039317118272e-01,1.627118130049880762e-01
3.680180180180180116e+01,1.669313142532380922e+01,1.248887658172410831e+01,-3.894301921989428705e-01,1.630745927507741277e-01
3.684684684684684441e+01,1.667561308912248208e+01,1.249623047062179104e+01,-3.883845642127514708e-01,1.634382149671248785e-01
3.689189189189188767e+01,1.665814176841029592e+01,1.250360075792928782e+01,-3.873427013939938490e-01,1.638026826462347374e-01
3.693693693693693092e+01,1.664071729400143695e+01,1.251098748179813391e+01,-3.863045852765991106e-01,1.641679987927808226e-01
3.698198198198198128e+01,1.662333949753937290e+01,1.251839068051548765e+01,-3.852701975067437390e-01,1.645341664239871604e-01
3.702702702702702453e+01,1.660600821149180106e+01,1.252581039250470951e+01,-3.842395198420314184e-01,1.649011885696896051e-01
3.707207207207206778e+01,1.658872326914565321e+01,1.253324665632591817e+01,-3.832125341506816274e-01,1.652690682724003157e-01
3.711711711711711814e+01,1.657148450460212885e+01,1.254069951067657662e+01,-3.821892224107234504e-01,1.656378085873733419e-01
3.716216216216216139e+01,1.655429175277178899e+01,1.254816899439204825e+01,-3.811695667091989925e-01,1.660074125826698777e-01
3.720720720720720465e+01,1.653714484936962137e+01,1.255565514644619718e+01,-3.801535492413692929e-01,1.663778833392251799e-01
3.725225225225224790e+01,1.652004363091021233e+01,1.256315800595195853e+01,-3.791411523099310066e-01,1.667492239509142382e-01
3.729729729729729826e+01,1.650298793470292580e+01,1.257067761216191926e+01,-3.781323583242374720e-01,1.671214375246190265e-01
3.734234234234234151e+01,1.648597759884710356e+01,1.257821400446891325e+01,-3.771271497995271060e-01,1.674945271802957270e-01
3.738738738738738476e+01,1.646901246222732240e+01,1.258576722240661105e+01,-3.761255093561576279e-01,1.678684960510425095e-01
3.743243243243242802e+01,1.645209236450867252e+01,1.259333730565010434e+01,-3.751274197188478876e-01,1.682433472831673382e-01
3.747747747747747837e+01,1.643521714613206797e+01,1.260092429401651337e+01,-3.741328637159246351e-01,1.686190840362566390e-01
3.752252252252252163e+01,1.641838664830960681e+01,1.260852822746558388e+01,-3.731418242785776163e-01,1.689957094832444107e-01
3.756756756756756488e+01,1.640160071301995259e+01,1.261614914610028571e+01,-3.721542844401180550e-01,1.693732268104810867e-01
3.761261261261260813e+01,1.638485918300373712e+01,1.262378709016742384e+01,-3.711702273352459613e-01,1.697516392178037292e-01
3.765765765765765849e+01,1.636816190175903429e+01,1.263144210005824064e+01,-3.701896361993227136e-01,1.701309499186057506e-01
3.770270270270270174e+01,1.635150871353681623e+01,1.263911421630904108e+01,-3.692124943676490245e-01,1.705111621399078847e-01
3.774774774774774500e+01,1.633489946333649101e+01,1.264680347960178963e+01,-3.682387852747499024e-01,1.708922791224287974e-01
3.779279279279278825e+01,1.631833399690142627e+01,1.265450993076474262e+01,-3.672684924536646078e-01,1.712743041206568895e-01
3.783783783783783861e+01,1.630181216071454742e+01,1.266223361077307175e+01,-3.663015995352439380e-01,1.716572404029219900e-01
3.788288288288288186e+01,1.628533380199393577e+01,1.266997456074947870e+01,-3.653380902474514524e-01,1.720410912514675206e-01
3.792792792792792511e+01,1.626889876868847651e+01,1.267773282196482576e+01,-3.643779484146727476e-01,1.724258599625233812e-01
3.797297297297296836e+01,1.625250690947351728e+01,1.268550843583877885e+01,-3.634211579570282846e-01,1.728115498463790034e-01
3.801801801801801872e+01,1.623615807374659070e+01,1.269330144394042925e+01,-3.624677028896927666e-01,1.731981642274574018e-01
3.806306306306306197e+01,1.621985211162314400e+01,1.270111188798893309e+01,-3.615175673222221775e-01,1.735857064443882269e-01
3.810810810810810523e+01,1.620358887393227931e+01,1.270893980985415972e+01,-3.605707354578813195e-01,1.739741798500833436e-01
3.815315315315314848e+01,1.618736821221257927e+01,1.271678525155733830e+01,-3.596271915929831198e-01,1.743635878118112437e-01
3.819819819819819884e+01,1.617118997870790764e+01,1.272464825527170085e+01,-3.586869201162278809e-01,1.747539337112728464e-01
3.824324324324324209e+01,1.615505402636328469e+01,1.273252886332312350e+01,-3.577499055080528567e-01,1.751452209446763830e-01
3.828828828828828534e+01,1.613896020882074112e+01,1.274042711819080331e+01,-3.568161323399823281e-01,1.755374529228150848e-01
3.833333333333332860e+01,1.612290838041525021e+01,1.274834306250790661e+01,-3.558855852739869485e-01,1.759306330711431499e-01
3.837837837837837895e+01,1.610689839617066710e+01,1.275627673906222803e+01,-3.549582490618468089e-01,1.763247648298530701e-01
3.842342342342342221e+01,1.609093011179568578e+01,1.276422819079685489e+01,-3.540341085445189995e-01,1.767198516539535413e-01
3.846846846846846546e+01,1.607500338367984938e+01,1.277219746081085106e+01,-3.531131486515115547e-01,1.771158970133476784e-01
3.851351351351350871e+01,1.605911806888956406e+01,1.278018459235991422e+01,-3.521953544002621728e-01,1.775129043929116746e-01
3.855855855855855907e+01,1.604327402516415546e+01,1.278818962885705623e+01,-3.512807108955217639e-01,1.779108772925739324e-01
3.860360360360360232e+01,1.602747111091196075e+01,1.279621261387327991e+01,-3.503692033287436058e-01,1.783098192273944449e-01
3.864864864864864558e+01,1.601170918520642061e+01,1.280425359113827710e+01,-3.494608169774760520e-01,1.787097337276457865e-01
3.869369369369368883e+01,1.599598810778222457e+01,1.281231260454109133e+01,-3.485555372047624001e-01,1.791106243388925490e-01
3.873873873873873919e+01,1.598030773903146162e+01,1.282038969813084073e+01,-3.476533494585431483e-01,1.795124946220737761e-01
3.878378378378378244e+01,1.596466793999983480e+01,1.282848491611737174e+01,-3.467542392710662447e-01,1.799153481535833432e-01
3.882882882882882569e+01,1.594906857238283671e+01,1.283659830287199988e+01,-3.458581922582977253e-01,1.803191885253531968e-01
3.887387387387386894e+01,1.593350949852204401e+01,1.284472990292817407e+01,-3.449651941193425109e-01,1.807240193449349830e-01
3.891891891891891930e+01,1.591799058140132672e+01,1.285287976098221208e+01,-3.440752306358643153e-01,1.811298442355841198e-01
3.896396396396396256e+01,1.590251168464318887e+01,1.286104792189398793e+01,-3.431882876715153241e-01,1.815366668363427305e-01
3.900900900900900581e+01,1.588707267250506838e+01,1.286923443068765494e+01,-3.423043511713665943e-01,1.819444908021242424e-01
3.905405405405404906e+01,1.587167340987568664e+01,1.287743933255236684e+01,-3.414234071613454491e-01,1.823533198037979308e-01
3.909909909909909942e+01,1.585631376227140699e+01,1.288566267284298661e+01,-3.405454417476757034e-01,1.827631575282741561e-01
3.914414414414414267e+01,1.584099359583265709e+01,1.289390449708081832e+01,-3.396704411163245507e-01,1.831740076785901006e-01
3.918918918918918592e+01,1.582571277732031767e+01,1.290216485095433718e+01,-3.387983915324513373e-01,1.835858739739960888e-01
3.923423423423422918e+01,1.581047117411218750e+01,1.291044378031991791e+01,-3.379292793398622208e-01,1.839987601500424341e-01
3.927927927927927954e+01,1.579526865419944670e+01,1.291874133120257184e+01,-3.370630909604697689e-01,1.844126699586666751e-01
3.932432432432432279e+01,1.578010508618316265e+01,1.292705754979668420e+01,-3.361998128937558339e-01,1.848276071682814492e-01
3.936936936936936604e+01,1.576498033927078524e+01,1.293539248246676188e+01,-3.353394317162383120e-01,1.852435755638630888e-01
3.941441441441440929e+01,1.574989428327269714e+01,1.294374617574818664e+01,-3.344819340809433994e-01,1.856605789470406886e-01
3.945945945945945965e+01,1.573484678859879615e+01,1.295211867634795944e+01,-3.336273067168816220e-01,1.860786211361852571e-01
3.950450450450450290e+01,1.571983772625506148e+01,1.296051003114544997e+01,-3.327755364285281403e-01,1.864977059665001713e-01
3.954954954954954616e+01,1.570486696784018044e+01,1.296892028719317835e+01,-3.319266100953063847e-01,1.869178372901117713e-01
3.959459459459459651e+01,1.568993438554216979e+01,1.297734949171756291e+01,-3.310805146710764646e-01,1.873390189761606761e-01
3.963963963963963977e+01,1.567503985213506112e+01,1.298579769211968227e+01,-3.302372371836286846e-01,1.877612549108930162e-01
3.968468468468468302e+01,1.566018324097554526e+01,1.299426493597607113e+01,-3.293967647341783378e-01,1.881845489977538310e-01
3.972972972972972627e+01,1.564536442599970734e+01,1.300275127103948414e+01,-3.285590844968677149e-01,1.886089051574792452e-01
3.977477477477477663e+01,1.563058328171972455e+01,1.301125674523966680e+01,-3.277241837182687800e-01,1.890343273281902547e-01
3.981981981981981988e+01,1.561583968322065985e+01,1.301978140668415662e+01,-3.268920497168940620e-01,1.894608194654866240e-01
3.986486486486486314e+01,1.560113350615717387e+01,1.302832530365906472e+01,-3.260626698827061021e-01,1.898883855425420319e-01
3.990990990990990639e+01,1.558646462675035771e+01,1.303688848462988048e+01,-3.252360316766350623e-01,1.903170295501992737e-01
3.995495495495495675e+01,1.557183292178454259e+01,1.304547099824224787e+01,-3.244121226300985539e-01,1.907467554970658230e-01
4.000000000000000000e+01,1.555723826860412551e+01,1.305407289332278609e+01,-3.235909303445251850e-01,1.911775674096105326e-01
4.004504504504504325e+01,1.554268054511041797e+01,1.306269421887989424e+01,-3.227724424908812173e-01,1.916094693322611675e-01
4.009009009009008651e+01,1.552815962975855513e+01,1.307133502410455073e+01,-3.219566468092029954e-01,1.920424653275014382e-01
4.013513513513513686e+01,1.551367540155435698e+01,1.307999535837114813e+01,-3.211435311081305977e-01,1.924765594759700327e-01
4.018018018018018012e+01,1.549922774005128723e+01,1.308867527123829433e+01,-3.203330832644473714e-01,1.929117558765589546e-01
4.022522522522522337e+01,1.548481652534735886e+01,1.309737481244964741e+01,-3.195252912226208553e-01,1.933480586465136652e-01
4.027027027027026662e+01,1.547044163808211259e+01,1.310609403193474343e+01,-3.187201429943492537e-01,1.937854719215331145e-01
4.031531531531531698e+01,1.545610295943360413e+01,1.311483297980982776e+01,-3.179176266581104637e-01,1.942239998558703828e-01
4.036036036036036023e+01,1.544180037111539683e+01,1.312359170637869177e+01,-3.171177303587146001e-01,1.946636466224346829e-01
4.040540540540540349e+01,1.542753375537357918e+01,1.313237026213351655e+01,-3.163204423068604609e-01,1.951044164128929448e-01
4.045045045045044674e+01,1.541330299498382495e+01,1.314116869775573448e+01,-3.155257507786948801e-01,1.955463134377732337e-01
4.049549549549549710e+01,1.539910797324843372e+01,1.314998706411684992e+01,-3.147336441153763542e-01,1.959893419265676395e-01
4.054054054054054035e+01,1.538494857399342308e+01,1.315882541227932734e+01,-3.139441107226407790e-01,1.964335061278368322e-01
4.058558558558558360e+01,1.537082468156563664e+01,1.316768379349742979e+01,-3.131571390703722924e-01,1.968788103093143671e-01
4.063063063063062685e+01,1.535673618082984682e+01,1.317656225921810176e+01,-3.123727176921752835e-01,1.973252587580127115e-01
4.067567567567567721e+01,1.534268295716590558e+01,1.318546086108183246e+01,-3.115908351849518976e-01,1.977728557803290488e-01
4.072072072072072046e+01,1.532866489646590757e+01,1.319437965092352094e+01,-3.108114802084815387e-01,1.982216057021518041e-01
4.076576576576576372e+01,1.531468188513134621e+01,1.320331868077338022e+01,-3.100346414850033150e-01,1.986715128689687526e-01
4.081081081081080697e+01,1.530073381007033539e+01,1.321227800285780418e+01,-3.092603077988033133e-01,1.991225816459747944e-01
4.085585585585585733e+01,1.528682055869479939e+01,1.322125766960026283e+01,-3.084884679958028175e-01,1.995748164181809226e-01
4.090090090090090058e+01,1.527294201891773184e+01,1.323025773362219581e+01,-3.077191109831521887e-01,2.000282215905236083e-01
4.094594594594594383e+01,1.525909807915043004e+01,1.323927824774392015e+01,-3.069522257288258005e-01,2.004828015879752678e-01
4.099099099099098709e+01,1.524528862829975040e+01,1.324831926498552193e+01,-3.061878012612205269e-01,2.009385608556554792e-01
4.103603603603603744e+01,1.523151355576543331e+01,1.325738083856777827e+01,-3.054258266687589485e-01,2.013955038589418656e-01
4.108108108108108070e+01,1.521777275143738173e+01,1.326646302191306326e+01,-3.046662910994931694e-01,2.018536350835833382e-01
4.112612612612612395e+01,1.520406610569298245e+01,1.327556586864628052e+01,-3.039091837607132418e-01,2.023129590358130059e-01
4.117117117117116720e+01,1.519039350939445576e+01,1.328468943259577451e+01,-3.031544939185577547e-01,2.027734802424617511e-01
4.121621621621621756e+01,1.517675485388621226e+01,1.329383376779427017e+01,-3.024022108976286982e-01,2.032352032510732487e-01
4.126126126126126081e+01,1.516315003099223624e+01,1.330299892847980026e+01,-3.016523240806078254e-01,2.036981326300187078e-01
4.130630630630630407e+01,1.514957893301344960e+01,1.331218496909665916e+01,-3.009048229078760128e-01,2.041622729686137783e-01
4.135135135135134732e+01,1.513604145272515922e+01,1.332139194429633378e+01,-3.001596968771372831e-01,2.046276288772344853e-01
4.139639639639639768e+01,1.512253748337444748e+01,1.333061990893846627e+01,-2.994169355430427726e-01,2.050942049874358297e-01
4.144144144144144093e+01,1.510906691867764629e+01,1.333986891809180264e+01,-2.986765285168208051e-01,2.055620059520690546e-01
4.148648648648648418e+01,1.509562965281777558e+01,1.334913902703516619e+01,-2.979384654659066878e-01,2.060310364454017718e-01
4.153153153153152743e+01,1.508222558044202977e+01,1.335843029125841319e+01,-2.972027361135783918e-01,2.065013011632371165e-01
4.157657657657657779e+01,1.506885459665926241e+01,1.336774276646340454e+01,-2.964693302385915108e-01,2.069728048230349282e-01
4.162162162162162105e+01,1.505551659703750822e+01,1.337707650856500052e+01,-2.957382376748206032e-01,2.074455521640329314e-01
4.166666666666666430e+01,1.504221147760150146e+01,1.338643157369202008e+01,-2.950094483109006460e-01,2.079195479473687491e-01
4.171171171171170755e+01,1.502893913483020683e+01,1.339580801818825506e+01,-2.942829520898719298e-01,2.083947969562039704e-01
4.175675675675675791e+01,1.501569946565439118e+01,1.340520589861345258e+01,-2.935587390088279514e-01,2.088713039958469408e-01
4.180180180180180116e+01,1.500249236745419879e+01,1.341462527174430619e+01,-2.928367991185663599e-01,2.093490738938776907e-01
4.184684684684684441e+01,1.498931773805672485e+01,1.342406619457547556e+01,-2.921171225232410684e-01,2.098281115002736397e-01
4.189189189189188767e+01,1.497617547573363339e+01,1.343352872432060430e+01,-2.913996993800180846e-01,2.103084216875360235e-01
4.193693693693693803e+01,1.496306547919876095e+01,1.344301291841332180e+01,-2.906845198987336176e-01,2.107900093508169037e-01
4.198198198198198128e+01,1.494998764760578247e+01,1.345251883450826647e+01,-2.899715743415560154e-01,2.112728794080464267e-01
4.202702702702702453e+01,1.493694188054582206e+01,1.346204653048212485e+01,-2.892608530226470354e-01,2.117570368000629422e-01
4.207207207207206778e+01,1.492392807804515087e+01,1.347159606443466551e+01,-2.885523463078289441e-01,2.122424864907416497e-01
4.211711711711711814e+01,1.491094614056284051e+01,1.348116749468977282e+01,-2.878460446142526163e-01,2.127292334671256613e-01
4.216216216216216139e+01,1.489799596898849465e+01,1.349076087979649685e+01,-2.871419384100686312e-01,2.132172827395567294e-01
4.220720720720720465e+01,1.488507746463991488e+01,1.350037627853010846e+01,-2.864400182140996454e-01,2.137066393418084742e-01
4.225225225225224790e+01,1.487219052926085894e+01,1.351001374989315273e+01,-2.857402745955168744e-01,2.141973083312185833e-01
4.229729729729729826e+01,1.485933506501877233e+01,1.351967335311651652e+01,-2.850426981735180720e-01,2.146892947888232039e-01
4.234234234234234151e+01,1.484651097450252877e+01,1.352935514766049785e+01,-2.843472796170075645e-01,2.151826038194917801e-01
4.238738738738738476e+01,1.483371816072021332e+01,1.353905919321588591e+01,-2.836540096442797254e-01,2.156772405520627489e-01
4.243243243243242802e+01,1.482095652709689482e+01,1.354878554970503934e+01,-2.829628790227034507e-01,2.161732101394805150e-01
4.247747747747747837e+01,1.480822597747243563e+01,1.355853427728297511e+01,-2.822738785684110185e-01,2.166705177589324238e-01
4.252252252252252163e+01,1.479552641609928720e+01,1.356830543633846631e+01,-2.815869991459865052e-01,2.171691686119875675e-01
4.256756756756756488e+01,1.478285774764031935e+01,1.357809908749514882e+01,-2.809022316681586418e-01,2.176691679247367561e-01
4.261261261261260813e+01,1.477021987716666551e+01,1.358791529161261202e+01,-2.802195670954953921e-01,2.181705209479317398e-01
4.265765765765765849e+01,1.475761271015556275e+01,1.359775410978753385e+01,-2.795389964361004176e-01,2.186732329571273448e-01
4.270270270270270174e+01,1.474503615248823429e+01,1.360761560335478038e+01,-2.788605107453122622e-01,2.191773092528230826e-01
4.274774774774774500e+01,1.473249011044773837e+01,1.361749983388855689e+01,-2.781841011254046481e-01,2.196827551606071460e-01
4.279279279279278825e+01,1.471997449071690234e+01,1.362740686320351458e+01,-2.775097587252916553e-01,2.201895760312993500e-01
4.283783783783783861e+01,1.470748920037618923e+01,1.363733675335591400e+01,-2.768374747402309044e-01,2.206977772410974037e-01
4.288288288288288186e+01,1.469503414690164256e+01,1.364728956664475668e+01,-2.761672404115333435e-01,2.212073641917221556e-01
4.292792792792792511e+01,1.468260923816280972e+01,1.365726536561293614e+01,-2.754990470262719260e-01,2.217183423105646423e-01
4.297297297297296836e+01,1.467021438242068321e+01,1.366726421304841743e+01,-2.748328859169938410e-01,2.222307170508347474e-01
4.301801801801801872e+01,1.465784948832565604e+01,1.367728617198538288e+01,-2.741687484614345194e-01,2.227444938917096107e-01
4.306306306306306197e+01,1.464551446491552156e+01,1.368733130570540446e+01,-2.735066260822345829e-01,2.232596783384835915e-01
4.310810810810810523e+01,1.463320922161341286e+01,1.369739967773864642e+01,-2.728465102466569037e-01,2.237762759227196752e-01
4.315315315315314848e+01,1.462093366822582929e+01,1.370749135186502699e+01,-2.721883924663074938e-01,2.242942922024013519e-01
4.319819819819819884e+01,1.460868771494063090e+01,1.371760639211542632e+01,-2.715322642968577838e-01,2.248137327620856052e-01
4.324324324324324209e+01,1.459647127232507557e+01,1.372774486277287842e+01,-2.708781173377694529e-01,2.253346032130568999e-01
4.328828828828828534e+01,1.458428425132383666e+01,1.373790682837378796e+01,-2.702259432320202048e-01,2.258569091934823914e-01
4.333333333333332860e+01,1.457212656325705602e+01,1.374809235370913285e+01,-2.695757336658320957e-01,2.263806563685683282e-01
4.337837837837837895e+01,1.455999811981839365e+01,1.375830150382570416e+01,-2.689274803684019721e-01,2.269058504307171209e-01
4.342342342342342221e+01,1.454789883307312515e+01,1.376853434402730514e+01,-2.682811751116347398e-01,2.274324970996851325e-01
4.346846846846846546e+01,1.453582861545618243e+01,1.377879093987602133e+01,-2.676368097098759669e-01,2.279606021227428836e-01
4.351351351351350871e+01,1.452378737977028145e+01,1.378907135719344090e+01,-2.669943760196489824e-01,2.284901712748352298e-01
4.355855855855855907e+01,1.451177503918401257e+01,1.379937566206190702e+01,-2.663538659393928643e-01,2.290212103587422887e-01
4.360360360360360232e+01,1.449979150722996657e+01,1.380970392082578435e+01,-2.657152714092025358e-01,2.295537252052429478e-01
4.364864864864864558e+01,1.448783669780285166e+01,1.382005620009271851e+01,-2.650785844105700284e-01,2.300877216732780395e-01
4.369369369369368883e+01,1.447591052515764964e+01,1.383043256673490617e+01,-2.644437969661286858e-01,2.306232056501154315e-01
4.373873873873873919e+01,1.446401290390775962e+01,1.384083308789038114e+01,-2.638109011393986458e-01,2.311601830515158107e-01
4.378378378378378244e+01,1.445214374902316301e+01,1.385125783096429153e+01,-2.631798890345341535e-01,2.316986598219000493e-01
4.382882882882882569e+01,1.444030297582859568e+01,1.386170686363020899e+01,-2.625507527960724286e-01,2.322386419345172093e-01
4.387387387387386894e+01,1.442849050000174849e+01,1.387218025383141828e+01,-2.619234846086855861e-01,2.327801353916139071e-01
4.391891891891891930e+01,1.441670623757144121e+01,1.388267806978223007e+01,-2.612980766969319468e-01,2.333231462246052879e-01
4.396396396396396256e+01,1.440495010491585859e+01,1.389320037996930779e+01,-2.606745213250121207e-01,2.338676804942462495e-01
4.400900900900900581e+01,1.439322201876074736e+01,1.390374725315297511e+01,-2.600528107965244806e-01,2.344137442908045543e-01
4.405405405405404906e+01,1.438152189617766297e+01,1.391431875836856591e+01,-2.594329374542231337e-01,2.349613437342347733e-01
4.409909909909909942e+01,1.436984965458219321e+01,1.392491496492776548e+01,-2.588148936797780020e-01,2.355104849743541173e-01
4.414414414414414267e+01,1.435820521173222986e+01,1.393553594241994276e+01,-2.581986718935361247e-01,2.360611741910181582e-01
4.418918918918918592e+01,1.434658848572623313e+01,1.394618176071352522e+01,-2.575842645542854026e-01,2.366134175942988249e-01
4.423423423423422918e+01,1.433499939500147491e+01,1.395685248995735783e+01,-2.569716641590183981e-01,2.371672214246636767e-01
4.427927927927927954e+01,1.432343785833236005e+01,1.396754820058207258e+01,-2.563608632426998546e-01,2.377225919531556209e-01
4.432432432432432279e+01,1.431190379482870156e+01,1.397826896330147051e+01,-2.557518543780346043e-01,2.382795354815741562e-01
4.436936936936936604e+01,1.430039712393403128e+01,1.398901484911391790e+01,-2.551446301752374191e-01,2.388380583426587267e-01
4.441441441441440929e+01,1.428891776542390524e+01,1.399978592930374255e+01,-2.545391832818039712e-01,2.393981669002722412e-01
4.445945945945945965e+01,1.427746563940424807e+01,1.401058227544263346e+01,-2.539355063822847924e-01,2.399598675495860645e-01
4.450450450450450290e+01,1.426604066630967260e+01,1.402140395939105311e+01,-2.533335921980598981e-01,2.405231667172667009e-01
4.454954954954954616e+01,1.425464276690184029e+01,1.403225105329967626e+01,-2.527334334871143007e-01,2.410880708616635060e-01
4.459459459459458941e+01,1.424327186226779673e+01,1.404312362961080751e+01,-2.521350230438165752e-01,2.416545864729981452e-01
4.463963963963963977e+01,1.423192787381835700e+01,1.405402176105983081e+01,-2.515383536986979252e-01,2.422227200735545538e-01
4.468468468468468302e+01,1.422061072328647846e+01,1.406494552067663584e+01,-2.509434183182341349e-01,2.427924782178700613e-01
4.472972972972972627e+01,1.420932033272563899e+01,1.407589498178710841e+01,-2.503502098046265223e-01,2.433638674929299306e-01
4.477477477477476953e+01,1.419805662450823291e+01,1.408687021801457639e+01,-2.497587210955873605e-01,2.439368945183607307e-01
4.481981981981981988e+01,1.418681952132398649e+01,1.409787130328128413e+01,-2.491689451641247444e-01,2.445115659466259861e-01
4.486486486486486314e+01,1.417560894617836453e+01,1.410889831180987741e+01,-2.485808750183302329e-01,2.450878884632237686e-01
4.490990990990990639e+01,1.416442482239099299e+01,1.411995131812490634e+01,-2.479945037011669351e-01,2.456658687868850943e-01
4.495495495495494964e+01,1.415326707359409930e+01,1.413103039705431208e+01,-2.474098242902597611e-01,2.462455136697735414e-01
4.500000000000000000e+01,1.414213562373094923e+01,1.414213562373094923e+01,-2.468268298976869501e-01,2.468268298976869501e-01
4.504504504504504325e+01,1.413103039705431385e+01,1.415326707359409752e+01,-2.462455136697736247e-01,2.474098242902596501e-01
4.509009009009008651e+01,1.411995131812490634e+01,1.416442482239099121e+01,-2.456658687868851498e-01,2.479945037011668518e-01
4.513513513513512976e+01,1.410889831180987919e+01,1.417560894617836098e+01,-2.450878884632239352e-01,2.485808750183300941e-01
4.518018018018018012e+01,1.409787130328128413e+01,1.418681952132398649e+01,-2.445115659466259861e-01,2.491689451641247444e-01
4.522522522522522337e+01,1.408687021801457639e+01,1.419805662450823114e+01,-2.439368945183607584e-01,2.497587210955872772e-01
4.527027027027026662e+01,1.407589498178711018e+01,1.420932033272563544e+01,-2.433638674929300694e-01,2.503502098046264668e-01
4.531531531531530987e+01,1.406494552067663761e+01,1.422061072328647668e+01,-2.427924782178701724e-01,2.509434183182340239e-01
4.536036036036036023e+01,1.405402176105983081e+01,1.423192787381835345e+01,-2.422227200735545816e-01,2.515383536986978696e-01
4.540540540540540349e+01,1.404312362961081107e+01,1.424327186226779496e+01,-2.416545864729983673e-01,2.521350230438164086e-01
4.545045045045044674e+01,1.403225105329967981e+01,1.425464276690183851e+01,-2.410880708616637003e-01,2.527334334871141341e-01
4.549549549549549710e+01,1.402140395939105311e+01,1.426604066630967260e+01,-2.405231667172667009e-01,2.533335921980598981e-01
4.554054054054054035e+01,1.401058227544263168e+01,1.427746563940424807e+01,-2.399598675495860090e-01,2.539355063822849035e-01
4.558558558558558360e+01,1.399978592930374433e+01,1.428891776542390346e+01,-2.393981669002723245e-01,2.545391832818038602e-01
